Freq.	Vn00    Phase
2.55147465745370e+009	-4.73598506602772e+001	-1.46929788633332e+002
2.55206222384832e+009	-4.76723997226407e+001	-1.47601257345055e+002
2.55264992555069e+009	-4.79833609283510e+001	-1.48265194044990e+002
2.55323776259195e+009	-4.82927501901979e+001	-1.48921729920615e+002
2.55382573500328e+009	-4.86005831897808e+001	-1.49570992992515e+002
2.55441384281585e+009	-4.89068753816187e+001	-1.50213108214008e+002
2.55500208606083e+009	-4.92116419971884e+001	-1.50848197566839e+002
2.55559046476943e+009	-4.95148980488981e+001	-1.51476380153158e+002
2.55617897897283e+009	-4.98166583339889e+001	-1.52097772283927e+002
2.55676762870223e+009	-5.01169374383696e+001	-1.52712487563943e+002
2.55735641398885e+009	-5.04157497403810e+001	-1.53320636973622e+002
2.55794533486390e+009	-5.07131094144926e+001	-1.53922328947712e+002
2.55853439135861e+009	-5.10090304349302e+001	-1.54517669451042e+002
2.55912358350421e+009	-5.13035265792358e+001	-1.55106762051481e+002
2.55971291133193e+009	-5.15966114317615e+001	-1.55689707990198e+002
2.56030237487302e+009	-5.18882983870947e+001	-1.56266606249365e+002
2.56089197415873e+009	-5.21786006534189e+001	-1.56837553617404e+002
2.56148170922033e+009	-5.24675312558093e+001	-1.57402644751892e+002
2.56207158008908e+009	-5.27551030394642e+001	-1.57961972240221e+002
2.56266158679626e+009	-5.30413286728732e+001	-1.58515626658118e+002
2.56325172937314e+009	-5.33262206509224e+001	-1.59063696626096e+002
2.56384200785102e+009	-5.36097912979399e+001	-1.59606268863957e+002
2.56443242226118e+009	-5.38920527706791e+001	-1.60143428243393e+002
2.56502297263495e+009	-5.41730170612446e+001	-1.60675257838791e+002
2.56561365900362e+009	-5.44526959999577e+001	-1.61201838976302e+002
2.56620448139851e+009	-5.47311012581672e+001	-1.61723251281252e+002
2.56679543985095e+009	-5.50082443510017e+001	-1.62239572723959e+002
2.56738653439227e+009	-5.52841366400687e+001	-1.62750879664019e+002
2.56797776505381e+009	-5.55587893360981e+001	-1.63257246893132e+002
2.56856913186691e+009	-5.58322135015333e+001	-1.63758747676514e+002
2.56916063486293e+009	-5.61044200530713e+001	-1.64255453792955e+002
2.56975227407323e+009	-5.63754197641505e+001	-1.64747435573585e+002
2.57034404952918e+009	-5.66452232673885e+001	-1.65234761939381e+002
2.57093596126215e+009	-5.69138410569730e+001	-1.65717500437483e+002
2.57152800930353e+009	-5.71812834910017e+001	-1.66195717276345e+002
2.57212019368470e+009	-5.74475607937796e+001	-1.66669477359790e+002
2.57271251443707e+009	-5.77126830580648e+001	-1.67138844319980e+002
2.57330497159203e+009	-5.79766602472754e+001	-1.67603880549372e+002
2.57389756518101e+009	-5.82395021976472e+001	-1.68064647231675e+002
2.57449029523540e+009	-5.85012186203525e+001	-1.68521204371860e+002
2.57508316178665e+009	-5.87618191035739e+001	-1.68973610825249e+002
2.57567616486619e+009	-5.90213131145377e+001	-1.69421924325722e+002
2.57626930450546e+009	-5.92797100015082e+001	-1.69866201513068e+002
2.57686258073589e+009	-5.95370189957413e+001	-1.70306497959523e+002
2.57745599358896e+009	-5.97932492133991e+001	-1.70742868195506e+002
2.57804954309612e+009	-6.00484096574283e+001	-1.71175365734602e+002
2.57864322928884e+009	-6.03025092194007e+001	-1.71604043097799e+002
2.57923705219859e+009	-6.05555566813167e+001	-1.72028951837022e+002
2.57983101185687e+009	-6.08075607173764e+001	-1.72450142557981e+002
2.58042510829516e+009	-6.10585298957112e+001	-1.72867664942350e+002
2.58101934154496e+009	-6.13084726800882e+001	-1.73281567769320e+002
2.58161371163778e+009	-6.15573974315750e+001	-1.73691898936521e+002
2.58220821860512e+009	-6.18053124101767e+001	-1.74098705480361e+002
2.58280286247852e+009	-6.20522257764391e+001	-1.74502033595783e+002
2.58339764328949e+009	-6.22981455930208e+001	-1.74901928655463e+002
2.58399256106957e+009	-6.25430798262379e+001	-1.75298435228482e+002
2.58458761585031e+009	-6.27870363475742e+001	-1.75691597098468e+002
2.58518280766325e+009	-6.30300229351671e+001	-1.76081457281236e+002
2.58577813653995e+009	-6.32720472752625e+001	-1.76468058041954e+002
2.58637360251197e+009	-6.35131169636432e+001	-1.76851440911824e+002
2.58696920561088e+009	-6.37532395070290e+001	-1.77231646704322e+002
2.58756494586827e+009	-6.39924223244520e+001	-1.77608715530985e+002
2.58816082331571e+009	-6.42306727486048e+001	-1.77982686816790e+002
2.58875683798481e+009	-6.44679980271627e+001	-1.78353599315102e+002
2.58935298990716e+009	-6.47044053240829e+001	-1.78721491122239e+002
2.58994927911436e+009	-6.49399017208788e+001	-1.79086399691642e+002
2.59054570563803e+009	-6.51744942178683e+001	-1.79448361847674e+002
2.59114226950980e+009	-6.54081897354030e+001	-1.79807413799058e+002
2.59173897076130e+009	-6.56409951150710e+001	1.79836408848037e+002
2.59233580942415e+009	-6.58729171208795e+001	1.79483071077251e+002
2.59293278553001e+009	-6.61039624404148e+001	1.79132538449616e+002
2.59352989911052e+009	-6.63341376859810e+001	1.78784777091456e+002
2.59412715019735e+009	-6.65634493957184e+001	1.78439753682600e+002
2.59472453882215e+009	-6.67919040347007e+001	1.78097435444898e+002
2.59532206501661e+009	-6.70195079960133e+001	1.77757790131017e+002
2.59591972881240e+009	-6.72462676018103e+001	1.77420786013533e+002
2.59651753024121e+009	-6.74721891043541e+001	1.77086391874285e+002
2.59711546933473e+009	-6.76972786870363e+001	1.76754576994004e+002
2.59771354612467e+009	-6.79215424653785e+001	1.76425311142191e+002
2.59831176064274e+009	-6.81449864880162e+001	1.76098564567255e+002
2.59891011292065e+009	-6.83676167376663e+001	1.75774307986885e+002
2.59950860299012e+009	-6.85894391320745e+001	1.75452512578664e+002
2.60010723088289e+009	-6.88104595249495e+001	1.75133149970906e+002
2.60070599663070e+009	-6.90306837068775e+001	1.74816192233722e+002
2.60130490026530e+009	-6.92501174062223e+001	1.74501611870296e+002
2.60190394181843e+009	-6.94687662900087e+001	1.74189381808377e+002
2.60250312132185e+009	-6.96866359647917e+001	1.73879475391967e+002
2.60310243880734e+009	-6.99037319775083e+001	1.73571866373213e+002
2.60370189430667e+009	-7.01200598163175e+001	1.73266528904488e+002
2.60430148785162e+009	-7.03356249114223e+001	1.72963437530664e+002
2.60490121947399e+009	-7.05504326358806e+001	1.72662567181558e+002
2.60550108920556e+009	-7.07644883063997e+001	1.72363893164564e+002
2.60610109707815e+009	-7.09777971841186e+001	1.72067391157450e+002
2.60670124312356e+009	-7.11903644753763e+001	1.71773037201327e+002
2.60730152737361e+009	-7.14021953324668e+001	1.71480807693775e+002
2.60790194986014e+009	-7.16132948543822e+001	1.71190679382132e+002
2.60850251061497e+009	-7.18236680875417e+001	1.70902629356936e+002
2.60910320966995e+009	-7.20333200265095e+001	1.70616635045513e+002
2.60970404705692e+009	-7.22422556146996e+001	1.70332674205716e+002
2.61030502280775e+009	-7.24504797450701e+001	1.70050724919796e+002
2.61090613695428e+009	-7.26579972608044e+001	1.69770765588428e+002
2.61150738952840e+009	-7.28648129559814e+001	1.69492774924849e+002
2.61210878056198e+009	-7.30709315762352e+001	1.69216731949148e+002
2.61271031008691e+009	-7.32763578194034e+001	1.68942615982667e+002
2.61331197813508e+009	-7.34810963361641e+001	1.68670406642533e+002
2.61391378473839e+009	-7.36851517306632e+001	1.68400083836313e+002
2.61451572992874e+009	-7.38885285611312e+001	1.68131627756781e+002
2.61511781373805e+009	-7.40912313404895e+001	1.67865018876799e+002
2.61572003619825e+009	-7.42932645369470e+001	1.67600237944319e+002
2.61632239734125e+009	-7.44946325745873e+001	1.67337265977476e+002
2.61692489719901e+009	-7.46953398339457e+001	1.67076084259810e+002
2.61752753580346e+009	-7.48953906525772e+001	1.66816674335567e+002
2.61813031318655e+009	-7.50947893256153e+001	1.66559018005119e+002
2.61873322938024e+009	-7.52935401063220e+001	1.66303097320472e+002
2.61933628441650e+009	-7.54916472066284e+001	1.66048894580875e+002
2.61993947832731e+009	-7.56891147976673e+001	1.65796392328513e+002
2.62054281114463e+009	-7.58859470102969e+001	1.65545573344307e+002
2.62114628290047e+009	-7.60821479356152e+001	1.65296420643783e+002
2.62174989362681e+009	-7.62777216254695e+001	1.65048917473042e+002
2.62235364335566e+009	-7.64726720929535e+001	1.64803047304808e+002
2.62295753211903e+009	-7.66670033128998e+001	1.64558793834561e+002
2.62356155994894e+009	-7.68607192223628e+001	1.64316140976743e+002
2.62416572687741e+009	-7.70538237210955e+001	1.64075072861054e+002
2.62477003293647e+009	-7.72463206720173e+001	1.63835573828811e+002
2.62537447815816e+009	-7.74382139016759e+001	1.63597628429395e+002
2.62597906257454e+009	-7.76295072007011e+001	1.63361221416756e+002
2.62658378621765e+009	-7.78202043242520e+001	1.63126337746001e+002
2.62718864911956e+009	-7.80103089924567e+001	1.62892962570047e+002
2.62779365131233e+009	-7.81998248908466e+001	1.62661081236339e+002
2.62839879282805e+009	-7.83887556707824e+001	1.62430679283634e+002
2.62900407369879e+009	-7.85771049498742e+001	1.62201742438857e+002
2.62960949395665e+009	-7.87648763123959e+001	1.61974256614006e+002
2.63021505363372e+009	-7.89520733096923e+001	1.61748207903136e+002
2.63082075276212e+009	-7.91386994605801e+001	1.61523582579385e+002
2.63142659137396e+009	-7.93247582517439e+001	1.61300367092069e+002
2.63203256950135e+009	-7.95102531381244e+001	1.61078548063836e+002
2.63263868717643e+009	-7.96951875433027e+001	1.60858112287865e+002
2.63324494443133e+009	-7.98795648598776e+001	1.60639046725130e+002
2.63385134129820e+009	-8.00633884498373e+001	1.60421338501717e+002
2.63445787780918e+009	-8.02466616449264e+001	1.60204974906180e+002
2.63506455399643e+009	-8.04293877470065e+001	1.59989943386968e+002
2.63567136989212e+009	-8.06115700284118e+001	1.59776231549883e+002
2.63627832552842e+009	-8.07932117322997e+001	1.59563827155601e+002
2.63688542093752e+009	-8.09743160729959e+001	1.59352718117228e+002
2.63749265615159e+009	-8.11548862363346e+001	1.59142892497915e+002
2.63810003120284e+009	-8.13349253799934e+001	1.58934338508507e+002
2.63870754612346e+009	-8.15144366338239e+001	1.58727044505245e+002
2.63931520094567e+009	-8.16934231001771e+001	1.58520998987506e+002
2.63992299570168e+009	-8.18718878542231e+001	1.58316190595588e+002
2.64053093042372e+009	-8.20498339442689e+001	1.58112608108534e+002
2.64113900514402e+009	-8.22272643920688e+001	1.57910240441999e+002
2.64174721989482e+009	-8.24041821931313e+001	1.57709076646161e+002
2.64235557470837e+009	-8.25805903170219e+001	1.57509105903656e+002
2.64296406961692e+009	-8.27564917076613e+001	1.57310317527570e+002
2.64357270465273e+009	-8.29318892836200e+001	1.57112700959452e+002
2.64418147984807e+009	-8.31067859384069e+001	1.56916245767377e+002
2.64479039523522e+009	-8.32811845407561e+001	1.56720941644030e+002
2.64539945084647e+009	-8.34550879349073e+001	1.56526778404840e+002
2.64600864671409e+009	-8.36284989408847e+001	1.56333745986135e+002
2.64661798287040e+009	-8.38014203547701e+001	1.56141834443340e+002
2.64722745934770e+009	-8.39738549489724e+001	1.55951033949200e+002
2.64783707617831e+009	-8.41458054724950e+001	1.55761334792042e+002
2.64844683339454e+009	-8.43172746511962e+001	1.55572727374061e+002
2.64905673102872e+009	-8.44882651880497e+001	1.55385202209644e+002
2.64966676911319e+009	-8.46587797633986e+001	1.55198749923718e+002
2.65027694768029e+009	-8.48288210352079e+001	1.55013361250129e+002
2.65088726676238e+009	-8.49983916393112e+001	1.54829027030052e+002
2.65149772639181e+009	-8.51674941896571e+001	1.54645738210427e+002
2.65210832660095e+009	-8.53361312785494e+001	1.54463485842420e+002
2.65271906742217e+009	-8.55043054768848e+001	1.54282261079919e+002
2.65332994888785e+009	-8.56720193343891e+001	1.54102055178047e+002
2.65394097103039e+009	-8.58392753798470e+001	1.53922859491707e+002
2.65455213388217e+009	-8.60060761213318e+001	1.53744665474148e+002
2.65516343747560e+009	-8.61724240464300e+001	1.53567464675563e+002
2.65577488184309e+009	-8.63383216224638e+001	1.53391248741700e+002
2.65638646701706e+009	-8.65037712967101e+001	1.53216009412510e+002
2.65699819302994e+009	-8.66687754966173e+001	1.53041738520806e+002
2.65761005991415e+009	-8.68333366300178e+001	1.52868427990953e+002
2.65822206770214e+009	-8.69974570853396e+001	1.52696069837580e+002
2.65883421642636e+009	-8.71611392318132e+001	1.52524656164305e+002
2.65944650611926e+009	-8.73243854196769e+001	1.52354179162498e+002
2.66005893681330e+009	-8.74871979803788e+001	1.52184631110046e+002
2.66067150854096e+009	-8.76495792267766e+001	1.52016004370155e+002
2.66128422133471e+009	-8.78115314533344e+001	1.51848291390161e+002
2.66189707522704e+009	-8.79730569363169e+001	1.51681484700368e+002
2.66251007025045e+009	-8.81341579339811e+001	1.51515576912900e+002
2.66312320643742e+009	-8.82948366867661e+001	1.51350560720577e+002
2.66373648382047e+009	-8.84550954174791e+001	1.51186428895807e+002
2.66434990243212e+009	-8.86149363314800e+001	1.51023174289495e+002
2.66496346230489e+009	-8.87743616168637e+001	1.50860789829975e+002
2.66557716347130e+009	-8.89333734446389e+001	1.50699268521954e+002
2.66619100596390e+009	-8.90919739689064e+001	1.50538603445474e+002
2.66680498981523e+009	-8.92501653270328e+001	1.50378787754897e+002
2.66741911505785e+009	-8.94079496398244e+001	1.50219814677901e+002
2.66803338172431e+009	-8.95653290116966e+001	1.50061677514491e+002
2.66864778984718e+009	-8.97223055308432e+001	1.49904369636032e+002
2.66926233945904e+009	-8.98788812694017e+001	1.49747884484290e+002
2.66987703059246e+009	-9.00350582836177e+001	1.49592215570500e+002
2.67049186328005e+009	-9.01908386140068e+001	1.49437356474433e+002
2.67110683755440e+009	-9.03462242855147e+001	1.49283300843494e+002
2.67172195344811e+009	-9.05012173076746e+001	1.49130042391824e+002
2.67233721099380e+009	-9.06558196747633e+001	1.48977574899418e+002
2.67295261022408e+009	-9.08100333659553e+001	1.48825892211263e+002
2.67356815117159e+009	-9.09638603454745e+001	1.48674988236481e+002
2.67418383386896e+009	-9.11173025627440e+001	1.48524856947492e+002
2.67479965834883e+009	-9.12703619525355e+001	1.48375492379186e+002
2.67541562464386e+009	-9.14230404351136e+001	1.48226888628114e+002
2.67603173278669e+009	-9.15753399163821e+001	1.48079039851685e+002
2.67664798281001e+009	-9.17272622880263e+001	1.47931940267375e+002
2.67726437474647e+009	-9.18788094276536e+001	1.47785584151960e+002
2.67788090862876e+009	-9.20299831989326e+001	1.47639965840744e+002
2.67849758448957e+009	-9.21807854517311e+001	1.47495079726812e+002
2.67911440236159e+009	-9.23312180222518e+001	1.47350920260291e+002
2.67973136227753e+009	-9.24812827331661e+001	1.47207481947619e+002
2.68034846427010e+009	-9.26309813937472e+001	1.47064759350828e+002
2.68096570837201e+009	-9.27803158000006e+001	1.46922747086838e+002
2.68158309461599e+009	-9.29292877347931e+001	1.46781439826763e+002
2.68220062303478e+009	-9.30778989679811e+001	1.46640832295227e+002
2.68281829366111e+009	-9.32261512565368e+001	1.46500919269684e+002
2.68343610652774e+009	-9.33740463446723e+001	1.46361695579761e+002
2.68405406166741e+009	-9.35215859639633e+001	1.46223156106598e+002
2.68467215911289e+009	-9.36687718334705e+001	1.46085295782209e+002
2.68529039889696e+009	-9.38156056598598e+001	1.45948109588844e+002
2.68590878105239e+009	-9.39620891375215e+001	1.45811592558364e+002
2.68652730561197e+009	-9.41082239486867e+001	1.45675739771628e+002
2.68714597260849e+009	-9.42540117635444e+001	1.45540546357885e+002
2.68776478207475e+009	-9.43994542403553e+001	1.45406007494176e+002
2.68838373404356e+009	-9.45445530255657e+001	1.45272118404747e+002
2.68900282854774e+009	-9.46893097539183e+001	1.45138874360470e+002
2.68962206562011e+009	-9.48337260485640e+001	1.45006270678267e+002
2.69024144529350e+009	-9.49778035211705e+001	1.44874302720554e+002
2.69086096760076e+009	-9.51215437720302e+001	1.44742965894683e+002
2.69148063257472e+009	-9.52649483901674e+001	1.44612255652396e+002
2.69210044024824e+009	-9.54080189534432e+001	1.44482167489285e+002
2.69272039065418e+009	-9.55507570286603e+001	1.44352696944266e+002
2.69334048382542e+009	-9.56931641716654e+001	1.44223839599053e+002
2.69396071979483e+009	-9.58352419274516e+001	1.44095591077643e+002
2.69458109859528e+009	-9.59769918302590e+001	1.43967947045810e+002
2.69520162025969e+009	-9.61184154036737e+001	1.43840903210604e+002
2.69582228482094e+009	-9.62595141607265e+001	1.43714455319856e+002
2.69644309231194e+009	-9.64002896039904e+001	1.43588599161696e+002
2.69706404276560e+009	-9.65407432256760e+001	1.43463330564070e+002
2.69768513621486e+009	-9.66808765077268e+001	1.43338645394271e+002
2.69830637269263e+009	-9.68206909219136e+001	1.43214539558470e+002
2.69892775223185e+009	-9.69601879299267e+001	1.43091009001263e+002
2.69954927486548e+009	-9.70993689834677e+001	1.42968049705213e+002
2.70017094062646e+009	-9.72382355243407e+001	1.42845657690405e+002
2.70079274954775e+009	-9.73767889845415e+001	1.42723829014011e+002
2.70141470166233e+009	-9.75150307863469e+001	1.42602559769851e+002
2.70203679700315e+009	-9.76529623424019e+001	1.42481846087971e+002
2.70265903560322e+009	-9.77905850558062e+001	1.42361684134215e+002
2.70328141749552e+009	-9.79279003202008e+001	1.42242070109817e+002
2.70390394271304e+009	-9.80649095198522e+001	1.42123000250988e+002
